__id__,AX1,AX2,AX3,AY1,AY2,AY3,AZ1,AZ2,AZ3,EMG,GX1,GX2,GX3,GY1,GY2,GY3,GZ1,GZ2,GZ3,labels
17:40:16,8.97,9.03,8.99,-4.13,-4.03,-4,2.23,2.14,2.24,341,-0.08,-0.07,-0.08,0.01,0.01,0.01,-0.02,-0.01,-0.02,
17:40:18,8.93,8.88,8.83,-4.15,-4.13,-4.18,2.42,2.38,2.37,343,-0.07,-0.07,-0.07,0.02,0.02,0.02,-0.04,-0.04,-0.04,
17:40:20,8.95,8.94,8.8,-4.09,-4.24,-4.17,2.38,2.31,2.3,340,-0.16,-0.16,-0.15,0.03,0.04,0.03,-0.06,-0.05,-0.05,
17:40:22,8.86,8.99,8.9,-4.18,-4.18,-4.19,2.22,2.29,2.32,338,-0.09,-0.09,-0.09,0.01,0,0,-0.02,-0.02,-0.02,
17:40:24,8.9,8.96,8.94,-4.19,-4.14,-4.16,2.42,2.33,2.41,338,-0.06,-0.06,-0.06,0.05,0.05,0.05,-0.02,-0.01,-0.02,
17:40:27,9.03,9.01,8.93,-4.17,-4.11,-4.08,2.25,2.22,2.22,340,-0.05,-0.04,-0.04,0.02,0.01,0.02,-0.02,-0.02,-0.02,
17:40:29,8.9,8.88,8.91,-4.14,-4.15,-4.18,2.39,2.46,2.4,339,-0.12,-0.12,-0.12,0.01,0.01,0.02,-0.02,-0.02,-0.02,
17:40:31,8.99,8.95,9.01,-4.15,-4.14,-4.12,2.41,2.36,2.34,336,-0.08,-0.08,-0.08,0.01,0.01,0.01,-0.03,-0.03,-0.03,
17:40:34,8.83,8.86,8.86,-4.21,-4.21,-4.25,2.37,2.42,2.38,333,-0.09,-0.09,-0.09,0.01,0.01,0,-0.03,-0.03,-0.03,
17:40:36,9.04,9.05,9.05,-4.08,-4.13,-4.07,2.3,2.38,2.38,332,-0.05,-0.05,-0.05,0.04,0.04,0.05,-0.01,-0.01,-0.01,
17:40:38,8.94,8.9,8.96,-3.98,-4.02,-4.02,2.43,2.37,2.39,336,-0.1,-0.1,-0.1,0.01,0.02,0.03,0,0,0,
17:40:40,8.94,8.92,8.88,-4.02,-4.05,-4.05,2.39,2.51,2.34,333,-0.08,-0.09,-0.08,0.01,0.02,0.01,-0.02,-0.02,-0.02,
17:40:42,8.94,8.96,8.95,-4.01,-4,-3.96,2.37,2.43,2.38,330,-0.07,-0.07,-0.07,0.04,0.04,0.04,-0.01,-0.01,-0.01,
17:40:44,8.95,8.97,8.94,-4.09,-4.04,-4.1,2.3,2.33,2.34,329,-0.1,-0.1,-0.1,0.02,0.02,0.03,-0.03,-0.03,-0.03,
17:40:47,8.94,9.01,8.93,-4.14,-4.09,-4.08,2.25,2.22,2.27,331,-0.08,-0.08,-0.08,0.02,0.03,0.03,-0.05,-0.04,-0.04,
17:40:49,8.89,8.89,8.92,-4.02,-4.04,-4.05,2.48,2.43,2.43,331,-0.09,-0.1,-0.09,0,0,0,-0.01,-0.01,-0.01,
17:40:51,9,9.01,8.95,-4.26,-4.23,-4.18,2.24,2.24,2.14,329,-0.02,-0.01,-0.01,0.05,0.05,0.05,-0.01,-0.01,-0.01,
17:40:53,8.78,8.92,8.92,-3.73,-4.2,-4.07,2.45,2.31,2.36,327,-0.13,-0.15,-0.12,0.03,0.01,0.03,-0.09,-0.05,-0.05,
17:40:55,8.99,8.93,8.99,-4.03,-4.03,-4.03,2.3,2.21,2.26,327,-0.12,-0.12,-0.12,0,0,0,-0.04,-0.04,-0.04,
17:40:57,8.72,8.82,8.82,-4.02,-4.1,-4.03,2.5,2.51,2.54,329,-0.09,-0.1,-0.09,0.03,0.03,0.03,-0.01,-0.01,-0.01,
17:40:59,8.92,8.94,8.94,-4.49,-4.41,-4.35,2.31,2.28,2.44,327,0,0,0,0.08,0.08,0.08,0,-0.01,0,
17:41:02,8.9,8.86,8.84,-3.84,-3.91,-3.95,2.52,2.47,2.43,325,-0.06,-0.06,-0.07,0.05,0.05,0.04,-0.02,-0.03,-0.03,
17:41:04,8.93,8.94,8.94,-4.17,-4.14,-4.21,2.43,2.31,2.28,324,-0.08,-0.09,-0.09,0,-0.01,-0.01,-0.03,-0.03,-0.03,
17:41:06,8.97,9.04,9.04,-4.25,-4.29,-4.36,2.18,2.12,2.13,326,-0.06,-0.05,-0.05,0.07,0.08,0.08,0,0.01,0.01,
17:41:09,8.97,8.9,8.83,-3.85,-4.01,-4.15,2.32,2.25,2.32,326,-0.1,-0.1,-0.1,0.08,0.08,0.08,-0.05,-0.05,-0.05,
17:41:11,9.04,8.98,9.05,-3.97,-4,-3.98,2.12,2.13,2.09,321,-0.07,-0.07,-0.08,0.04,0.03,0.04,0,0,0,
17:41:13,8.97,9,8.78,-4.15,-4.67,-4.44,2.23,2.19,2.17,321,-0.18,-0.19,-0.15,0,0.03,0.04,-0.08,-0.05,-0.05,
17:41:15,8.88,8.94,8.93,-4.19,-4.21,-4.22,2.27,2.31,2.3,320,-0.11,-0.11,-0.11,0.01,0.01,0.01,-0.04,-0.04,-0.04,
17:41:17,9.03,9.03,9.01,-4.01,-3.98,-3.91,2.24,2.15,2.27,321,-0.12,-0.13,-0.12,-0.02,-0.01,-0.01,-0.05,-0.05,-0.05,
17:41:19,8.93,8.97,8.91,-3.93,-3.79,-3.82,2.31,2.27,2.3,321,-0.03,-0.02,-0.03,0.07,0.07,0.07,0,-0.01,-0.01,
17:41:21,8.97,8.98,8.94,-4,-4.02,-3.99,2.2,2.24,2.19,321,-0.05,-0.05,-0.05,0.06,0.06,0.06,0,0,0,
17:41:27,9.07,8.94,8.96,-4.04,-4.01,-3.92,2.28,2.36,2.42,317,-0.01,-0.02,-0.03,0.08,0.08,0.08,0,0.01,0.01,
17:41:30,9.01,9.03,9.01,-3.83,-3.81,-3.85,2.15,2.22,2.15,318,-0.04,-0.04,-0.05,0.07,0.06,0.06,-0.02,-0.03,-0.03,
17:41:32,8.99,8.92,8.91,-3.78,-3.8,-3.78,2.2,2.24,2.22,318,-0.08,-0.08,-0.08,0.06,0.06,0.06,-0.01,0,-0.01,
17:41:34,8.92,8.96,8.9,-4.12,-4.11,-4.17,2.31,2.24,2.2,315,-0.04,-0.04,-0.04,0.07,0.06,0.06,0,-0.01,-0.01,
17:41:37,9,8.98,8.97,-4.07,-4.1,-4.09,2.04,2.05,2.05,315,-0.04,-0.04,-0.04,0.02,0.02,0.02,-0.02,-0.02,-0.01,
17:41:39,9.14,9.1,9.12,-3.99,-4.02,-4.01,2.01,1.98,2.04,317,-0.04,-0.04,-0.05,0.02,0.02,0.02,-0.03,-0.03,-0.04,
17:41:41,8.83,8.85,8.88,-4.07,-4.07,-4.01,2.24,2.32,2.3,316,-0.12,-0.12,-0.12,0.04,0.03,0.03,-0.04,-0.05,-0.04,
17:41:43,8.88,8.99,8.94,-4.36,-4.33,-4.33,2.17,2.18,2.09,313,-0.09,-0.09,-0.09,0.02,0.02,0.02,-0.03,-0.03,-0.03,
17:41:45,8.97,8.94,8.94,-4.12,-4.19,-4.14,2.16,2.15,2.16,312,-0.12,-0.12,-0.12,-0.01,-0.01,0,-0.02,-0.03,-0.02,
17:41:48,8.89,8.86,8.91,-4.15,-4.16,-4.13,2.36,2.36,2.31,310,-0.11,-0.11,-0.11,0.02,0.02,0.01,-0.05,-0.04,-0.05,
17:41:50,8.77,8.88,8.83,-4.31,-4.35,-4.32,2.33,2.38,2.32,314,-0.1,-0.1,-0.1,0.01,0.02,0.01,-0.02,-0.02,-0.02,
17:41:52,9.03,9.04,9.01,-4.07,-4.08,-4.13,2.18,2.19,2.15,313,-0.05,-0.05,-0.05,0.04,0.04,0.03,0.01,0.01,0,
17:41:55,8.81,8.78,8.87,-4.16,-4.18,-4.23,2.02,2.07,2.14,310,-0.19,-0.19,-0.19,0.01,0.01,0,-0.04,-0.04,-0.05,
17:41:57,9.04,9.04,9,-4.31,-4.22,-4.26,1.89,1.87,1.83,310,-0.1,-0.1,-0.1,0,0,0,-0.03,-0.03,-0.02,
17:42:02,8.97,8.91,9.01,-3.95,-3.95,-3.76,1.89,2,1.88,309,-0.13,-0.13,-0.12,0.02,0.02,0.03,-0.04,-0.04,-0.08,
17:42:08,8.87,8.79,8.82,-3.57,-3.57,-3.62,2.32,2.3,2.38,308,-0.09,-0.09,-0.1,0.09,0.1,0.09,-0.02,-0.02,-0.02,
17:42:11,8.99,8.93,8.98,-4.27,-4.19,-4.13,1.96,1.85,2.02,308,-0.12,-0.12,-0.12,0.01,0.01,0.01,-0.02,-0.02,-0.02,
17:42:13,8.89,8.88,8.89,-4.25,-4.21,-4.21,2.04,2.01,2.02,308,-0.11,-0.11,-0.1,0.04,0.04,0.04,-0.02,-0.02,-0.02,
17:42:15,8.86,8.92,8.82,-4.07,-4.15,-4.18,2.03,2.07,2.01,307,-0.07,-0.08,-0.08,0.07,0.07,0.07,-0.02,-0.02,-0.02,
17:42:18,8.91,8.91,8.95,-4.22,-4.28,-4.21,2.04,1.9,1.92,306,-0.1,-0.09,-0.09,0.01,0.01,0.01,-0.02,-0.02,-0.03,
17:42:20,8.98,8.93,8.95,-4.17,-4.16,-4.14,2.05,1.99,2.03,309,-0.12,-0.13,-0.13,0,0,0,-0.02,-0.02,-0.02,
17:42:22,8.92,8.94,8.95,-4.16,-4.19,-4.17,1.92,1.98,1.99,307,-0.07,-0.08,-0.08,0.01,0.01,0.01,-0.03,-0.03,-0.02,
17:42:25,9.05,9.05,9.01,-4.04,-4.1,-4.06,1.76,1.93,1.82,307,-0.14,-0.14,-0.14,-0.02,-0.01,-0.01,-0.01,-0.01,-0.01,
17:42:27,8.92,8.92,8.98,-4.36,-4.32,-4.26,2.02,1.94,2.01,303,-0.04,-0.03,-0.04,0.06,0.05,0.05,0.01,0.01,0.01,
17:42:29,8.99,8.9,8.96,-4.14,-4.13,-4.11,2,1.86,2,309,-0.08,-0.08,-0.08,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,
17:42:31,8.95,9.13,9.1,-3.82,-3.71,-3.74,2.14,2.2,2.19,307,-0.04,-0.04,-0.04,0.03,0.02,0.04,-0.03,-0.03,-0.03,
17:42:33,9.45,9.08,9.23,-4.2,-4.32,-3.98,2.02,2.09,1.98,306,0.01,0.01,0.01,0.07,0.09,0.06,-0.06,-0.05,-0.07,
17:42:35,9.08,9.09,9.1,-4.09,-3.98,-4.05,2.15,2.08,2.15,303,-0.05,-0.06,-0.05,0.05,0.04,0.05,-0.01,-0.01,-0.01,
17:42:38,9.06,9.11,9.09,-3.86,-3.85,-3.83,2.1,2.12,2.07,303,-0.04,-0.05,-0.05,0.05,0.05,0.05,-0.01,-0.01,-0.01,
17:42:40,8.88,9,8.99,-3.9,-3.91,-3.96,2.14,2.24,2.19,305,-0.09,-0.09,-0.09,0.05,0.05,0.05,-0.01,-0.01,-0.01,
17:42:43,8.99,8.93,8.99,-4.07,-4.04,-3.99,2.08,2.11,2.06,308,-0.07,-0.07,-0.07,0.03,0.02,0.03,-0.02,-0.02,-0.02,
17:42:45,8.99,8.98,8.84,-3.94,-3.97,-4,2.08,2.08,2.11,309,-0.09,-0.09,-0.1,0.03,0.05,0.04,-0.04,-0.04,-0.04,
17:42:48,8.89,8.93,8.92,-4.09,-4.15,-4.19,2.15,2.19,2.14,309,-0.11,-0.11,-0.11,0.02,0.03,0.03,0,0,0,
17:42:50,9.01,8.99,8.94,-4.2,-4.22,-4.25,2.04,2.09,2.06,307,-0.05,-0.04,-0.04,0.05,0.06,0.06,-0.02,-0.02,-0.01,
17:42:52,8.87,8.92,8.96,-4.32,-4.22,-4.24,2.04,2.07,2.16,308,-0.07,-0.08,-0.07,0,0,0,-0.05,-0.05,-0.05,
17:43:12,9.01,9.03,9.04,-3.8,-3.83,-3.88,2.04,2,2.09,307,-0.08,-0.08,-0.08,0.02,0.03,0.03,-0.03,-0.03,-0.03,
17:44:18,8.94,8.91,8.95,-4.22,-4.21,-4.27,1.72,1.85,1.85,285,-0.03,-0.03,-0.02,0.05,0.05,0.06,0,0,0,
17:44:21,8.85,8.87,8.88,-4.19,-4.15,-4.16,1.99,1.95,2,246,0.03,0.01,0.02,0.09,0.05,0.06,-0.04,-0.03,-0.03,
17:44:23,8.69,8.71,8.72,-4.19,-4.23,-4.14,2.15,2.23,2.27,286,-0.06,-0.06,-0.06,0.06,0.06,0.05,0,0,-0.01,
17:44:25,9.01,9.04,9.14,-4.42,-4.47,-4.48,1.68,1.58,1.63,283,-0.13,-0.13,-0.11,0,0,0.01,-0.03,-0.04,-0.04,
17:44:28,9,8.94,9.13,-4.26,-4.19,-4.37,1.76,1.76,1.7,283,0.01,0.01,0.01,0.09,0.08,0.08,-0.01,-0.02,-0.02,
17:44:30,9.09,9.03,9.05,-4.26,-4.2,-4.14,1.84,1.77,1.8,285,0,-0.01,-0.01,0.06,0.06,0.06,-0.02,-0.01,-0.01,
17:44:32,9.1,9.09,9.03,-4.29,-4.21,-4.26,1.85,1.68,1.77,254,-0.01,0,-0.01,0.07,0.06,0.05,0,-0.01,-0.01,
17:44:34,9,8.99,9.05,-4.24,-4.21,-4.24,1.63,1.53,1.65,283,-0.04,-0.03,-0.03,0.05,0.05,0.05,-0.06,-0.06,-0.06,
17:44:37,9.03,9.15,8.97,-4.29,-4.31,-4.24,1.82,1.81,1.79,281,-0.02,-0.02,-0.01,0.06,0.07,0.08,-0.03,-0.03,-0.02,
17:44:39,9.02,9.05,9.06,-4.32,-4.34,-4.37,1.75,1.78,1.74,283,-0.08,-0.09,-0.08,0.03,0.03,0.03,-0.05,-0.05,-0.05,
17:44:41,9.08,9.1,9.04,-4.14,-4.12,-4.07,1.83,1.84,1.84,282,-0.12,-0.12,-0.12,0,0,0,-0.03,-0.03,-0.03,
17:44:43,8.95,9,8.96,-4.06,-4.08,-4.12,1.81,1.8,1.91,282,-0.1,-0.1,-0.1,0.03,0.03,0.03,-0.03,-0.03,-0.03,
17:44:45,8.97,8.96,9.01,-4.29,-4.14,-4.18,1.79,1.87,1.81,280,-0.11,-0.11,-0.11,0.01,0.02,0.02,-0.02,-0.03,-0.03,
17:44:47,8.97,8.98,8.96,-4.28,-4.26,-4.27,1.78,1.77,1.74,277,-0.07,-0.07,-0.08,0.03,0.02,0.02,-0.02,-0.02,-0.03,
17:44:49,9,9.14,9,-4.13,-4.05,-4.26,1.85,1.79,1.87,277,-0.1,-0.11,-0.09,0,0.01,0,-0.02,-0.02,-0.01,
17:44:52,8.9,9.07,8.87,-4.28,-4.12,-4.26,1.94,1.81,1.85,281,-0.14,-0.15,-0.13,0.02,0,0.02,-0.01,-0.01,-0.01,
17:44:54,9,9.01,9.03,-4.22,-4.22,-4.17,1.78,1.71,1.76,280,-0.07,-0.07,-0.07,0.02,0.03,0.03,-0.03,-0.03,-0.03,
17:44:56,9.04,9.12,9.05,-4.41,-4.45,-4.46,1.61,1.65,1.64,277,-0.1,-0.09,-0.09,0.03,0.04,0.04,-0.01,-0.01,-0.01,
17:44:58,9.05,8.99,9,-4.23,-4.27,-4.24,1.7,1.73,1.76,276,-0.1,-0.1,-0.1,0.01,0.01,0.02,-0.03,-0.03,-0.03,
17:45:01,9.04,9.06,9.07,-4.2,-4.18,-4.19,1.73,1.76,1.73,278,-0.1,-0.1,-0.1,0,0,0,-0.02,-0.02,-0.02,
17:45:03,8.81,8.78,8.78,-4.22,-4.23,-4.17,1.99,2.06,2.08,278,-0.1,-0.1,-0.11,0.03,0.03,0.03,-0.01,-0.01,-0.01,
17:45:05,9.12,9.01,9.09,-4.21,-4.3,-4.25,1.91,1.91,1.82,274,0.04,0,0.02,0.06,0.05,0.06,0.01,0.01,0.01,
17:45:07,9.01,8.98,9.01,-4.21,-4.14,-4.17,1.82,1.85,1.8,273,-0.09,-0.09,-0.09,0.05,0.05,0.05,-0.01,-0.01,-0.01,
17:45:09,9.05,8.99,9.04,-3.99,-3.98,-3.89,1.82,1.84,1.87,274,-0.05,-0.05,-0.06,0.07,0.07,0.06,-0.02,-0.02,-0.02,
17:45:11,9.06,9.06,9.06,-4.02,-4,-4.07,1.86,1.77,1.8,274,-0.03,-0.03,-0.03,0.04,0.05,0.05,0,0,0,
17:45:13,8.95,8.96,8.92,-4.08,-4.07,-4.08,1.87,1.9,1.91,274,-0.09,-0.09,-0.1,0.03,0.03,0.04,-0.04,-0.04,-0.04,
17:45:16,9.01,9.07,9.04,-4.11,-4.22,-4.22,1.71,1.75,1.74,271,-0.11,-0.1,-0.11,0.01,0.01,0.01,-0.02,-0.02,-0.02,
17:45:18,9.05,9.1,9.01,-4.19,-4.17,-4.23,1.73,1.71,1.65,269,-0.07,-0.07,-0.07,0.02,0.02,0.02,-0.03,-0.03,-0.03,
17:45:22,9.05,9.01,9.08,-4.03,-3.98,-4.05,1.85,1.84,1.78,265,-0.16,-0.15,-0.15,0.01,0.01,0.01,-0.01,-0.01,-0.02,
17:45:24,9.08,9,9.1,-4.19,-4.29,-4.3,1.77,1.71,1.68,271,-0.16,-0.16,-0.15,0.01,0.01,0.01,0,-0.01,0,
17:45:26,8.99,9.07,9.05,-4.32,-4.18,-4.3,1.77,1.71,1.75,270,-0.08,-0.09,-0.08,0.01,0.01,0.01,-0.03,-0.03,-0.03,
17:45:28,9.08,9.05,9.07,-4.26,-4.22,-4.19,1.7,1.7,1.67,270,-0.1,-0.1,-0.1,-0.01,0,0,-0.01,-0.02,-0.02,
17:45:30,8.99,8.99,9,-4.13,-4.11,-4.14,1.77,1.8,1.77,267,-0.03,-0.02,-0.03,0.05,0.05,0.05,-0.02,-0.02,-0.02,
17:45:32,9.08,9.2,9.19,-4,-4.06,-4.02,1.47,1.48,1.38,267,-0.05,-0.05,-0.05,0.1,0.09,0.09,-0.01,0,-0.01,
17:45:34,9.13,9.17,9.18,-4.1,-4.11,-4.15,1.41,1.54,1.54,266,-0.06,-0.06,-0.06,0.04,0.04,0.04,-0.01,-0.01,-0.01,
17:45:36,8.9,8.93,8.97,-4.36,-4.34,-4.3,1.74,1.74,1.68,266,-0.02,-0.02,0,0.04,0.03,0.03,-0.03,-0.02,-0.03,
17:45:38,9.1,9.05,9.05,-4.17,-4.2,-4.26,1.47,1.36,1.47,265,-0.01,-0.01,0,0.07,0.07,0.07,-0.02,-0.02,-0.02,
17:45:40,9.12,9.16,9.1,-4.19,-4.18,-4.17,1.47,1.51,1.56,267,-0.07,-0.07,-0.07,0.05,0.04,0.04,-0.02,-0.02,-0.01,
17:45:42,9,8.92,8.93,-3.98,-4.08,-4.09,1.46,1.64,1.65,266,0.02,0.03,0.01,0.09,0.07,0.06,-0.06,-0.05,-0.04,
17:45:44,8.94,8.94,8.98,-4.21,-4.18,-4.2,1.68,1.75,1.77,262,-0.05,-0.05,-0.05,0.03,0.02,0.02,-0.04,-0.04,-0.04,
17:45:46,8.81,8.87,8.81,-4.24,-4.2,-4.26,1.82,1.91,1.93,262,0.04,0.04,0.03,0.07,0.08,0.09,-0.04,-0.03,-0.04,
17:45:49,8.85,8.8,8.66,-4.17,-4.21,-4.23,1.96,1.85,1.88,261,-0.2,-0.21,-0.21,-0.03,-0.04,-0.05,-0.03,-0.03,-0.01,
17:45:51,9.05,9.02,9.09,-4.14,-4.13,-4.13,1.44,1.47,1.54,264,-0.09,-0.09,-0.09,0.03,0.02,0.03,-0.02,-0.02,-0.02,
17:45:53,9.11,9.15,9.13,-4.4,-4.32,-4.34,1.18,1.27,1.22,262,-0.01,0,0,0.05,0.05,0.06,-0.05,-0.05,-0.05,
17:45:55,8.95,9.01,8.99,-4.47,-4.51,-4.48,1.47,1.44,1.43,264,-0.06,-0.06,-0.06,0.06,0.05,0.06,-0.04,-0.04,-0.04,
17:45:57,9.08,9.12,9.09,-4.16,-4.21,-4.26,1.54,1.49,1.4,260,-0.01,-0.01,-0.01,0.03,0.03,0.04,-0.04,-0.04,-0.04,
17:45:59,9.09,9.09,9.04,-4.57,-4.52,-4.48,1.11,1.12,1.07,260,-0.05,-0.05,-0.04,0.01,0.01,0.01,0,0,-0.01,
17:46:01,9.13,9.13,9.12,-4.54,-4.62,-4.61,1.26,1.24,1.24,258,-0.08,-0.07,-0.07,0.01,0.02,0.01,-0.01,-0.01,-0.01,
17:46:03,9.19,9.08,9.11,-4.32,-4.26,-4.3,1.5,1.54,1.41,259,-0.2,-0.2,-0.21,-0.01,-0.01,-0.02,0.03,0.03,0.03,
17:46:05,9.09,9.18,9.1,-4.58,-4.52,-4.51,1.16,1.19,1.25,260,-0.11,-0.1,-0.1,0.01,0.01,0.01,0,0,0,
17:46:07,8.98,9.05,9.05,-4.36,-4.39,-4.35,1.33,1.45,1.47,260,-0.13,-0.13,-0.13,0.02,0.01,0.02,0,-0.01,-0.01,
17:46:09,9.04,8.93,8.95,-4.55,-4.55,-4.58,1.3,1.37,1.33,259,-0.12,-0.11,-0.12,0.02,0.01,0.02,-0.02,-0.02,-0.02,
17:46:11,8.98,8.92,8.89,-4.38,-4.38,-4.36,1.54,1.52,1.53,256,-0.14,-0.15,-0.15,0.01,0,0.01,0.01,0.01,0.01,
17:46:13,8.98,8.92,8.97,-4.31,-4.3,-4.23,1.47,1.58,1.58,2,-0.07,-0.06,-0.06,0.04,0.04,0.03,-0.05,-0.05,-0.05,N
17:46:15,9.09,9.09,9.05,-4.08,-4.15,-4.18,1.62,1.59,1.63,2,-0.07,-0.07,-0.08,0.04,0.04,0.04,-0.03,-0.03,-0.03,N
17:46:17,9.08,9.05,9.1,-4.21,-4.17,-4.15,1.54,1.51,1.55,2,-0.08,-0.08,-0.08,0.02,0.03,0.02,-0.01,-0.01,-0.01,N
17:46:19,9.1,9.07,9.07,-4.24,-4.18,-4.16,1.57,1.59,1.62,2,-0.08,-0.08,-0.08,0.03,0.03,0.03,-0.02,-0.02,-0.02,N
17:46:21,9.04,9.19,9.17,-4.1,-4.05,-4.11,1.58,1.39,1.37,2,-0.1,-0.07,-0.07,0.01,0.02,0.02,-0.03,-0.03,-0.03,N
17:46:23,9.36,9.29,9.29,-3.71,-3.68,-3.76,1.43,1.45,1.47,2,-0.08,-0.08,-0.08,0.02,0.02,0.02,0,0,0.01,N
17:46:25,9.19,9.21,9.21,-3.81,-3.83,-3.86,1.44,1.4,1.45,2,-0.07,-0.07,-0.07,0.04,0.04,0.04,-0.02,-0.02,-0.02,N
17:46:29,9.15,9.16,9.18,-3.94,-3.94,-3.93,1.41,1.45,1.41,2,-0.08,-0.08,-0.08,0.03,0.03,0.03,-0.02,-0.02,-0.02,N
17:46:31,9.18,9.21,9.22,-3.93,-3.87,-3.94,1.42,1.52,1.46,2,-0.07,-0.07,-0.08,0.03,0.03,0.03,-0.03,-0.02,-0.02,N
17:46:33,9.15,9.14,9.18,-3.92,-3.97,-3.94,1.29,1.31,1.36,249,-0.07,-0.07,-0.07,0.04,0.04,0.03,-0.03,-0.02,-0.02,
17:46:35,9.17,9.12,9.17,-4.02,-3.96,-4.05,1.43,1.39,1.41,247,-0.08,-0.08,-0.08,0.03,0.03,0.03,-0.02,-0.02,-0.02,
17:46:37,9.12,9.13,9.18,-4.08,-4.02,-4.03,1.29,1.31,1.34,2,-0.08,-0.08,-0.08,0.03,0.03,0.03,-0.02,-0.02,-0.02,N
17:46:39,9.16,9.14,9.1,-4.1,-4.05,-4.07,1.41,1.4,1.32,253,-0.08,-0.07,-0.07,0.04,0.03,0.03,-0.02,-0.02,-0.02,
17:46:42,9.12,9.06,9.21,-4.11,-4.09,-4.04,1.37,1.37,1.37,254,-0.09,-0.09,-0.09,0.03,0.03,0.03,-0.02,-0.02,-0.02,
17:46:44,9.1,9.12,9.1,-4.27,-4.28,-4.39,1.27,1.3,1.37,250,-0.08,-0.08,-0.09,0.02,0.01,0.02,-0.02,-0.02,-0.02,
17:46:46,9.06,8.98,9.17,-4.4,-4.39,-4.37,1.24,1.23,1.23,250,-0.11,-0.11,-0.12,0.03,0.02,0.03,0,0,0,
17:46:48,8.98,8.89,8.94,-4.46,-4.57,-4.5,1.26,1.24,1.22,253,-0.11,-0.12,-0.12,0.01,0.01,0,-0.02,-0.01,-0.02,
17:46:50,8.99,9.13,9.02,-4.32,-4.24,-4.32,1.14,1.04,1.02,252,-0.19,-0.19,-0.19,0.05,0.04,0.05,-0.01,0,0,
17:46:52,9.05,9.02,9.03,-4.3,-4.36,-4.4,1.16,1.14,1.2,252,-0.09,-0.09,-0.09,0.04,0.04,0.04,-0.02,-0.02,-0.02,
17:46:55,8.91,8.91,8.97,-4.5,-4.52,-4.46,1.42,1.41,1.36,249,-0.1,-0.1,-0.1,0.02,0.03,0.03,0,0,0,
17:46:57,9.05,9.05,9.1,-4.35,-4.35,-4.29,1.17,1.09,1.04,247,-0.01,-0.01,-0.01,0.03,0.04,0.04,-0.07,-0.07,-0.07,
17:46:59,9.02,9.12,8.97,-4.69,-4.65,-4.69,0.99,0.93,0.94,247,-0.07,-0.06,-0.05,0.01,0.01,0.01,-0.03,-0.03,-0.02,
17:47:03,9,9.25,9.17,-4.56,-4.6,-4.41,1.04,0.94,1.03,247,-0.17,-0.09,-0.11,-0.04,0.01,0.02,0,0.01,0,
17:47:05,-85.07,-145.13,28.95,87.08,87.08,87.08,-4.45,93.26,-39.14,248,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-29.42,-29.14,
17:47:07,-39.3,-98.14,73.48,98.11,98.11,98.11,15.17,93.26,-39.14,248,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-24.5,-24.23,
17:47:09,-16.59,-76.65,97.42,109.14,109.14,109.14,15.17,93.26,-39.14,249,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,1.66,1.93,
17:47:11,56.6,-3.46,-144.43,120.17,120.17,120.17,-131.73,93.26,-39.14,242,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-31.03,-30.76,
17:47:13,-19.65,-80.93,93.14,129.98,129.98,129.98,15.17,93.26,-39.14,240,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,11.75,11.75,
17:47:15,-120.39,132.13,-8.84,141.01,141.01,141.01,-131.73,93.26,-39.14,248,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-14.67,-14.67,
17:47:17,-19.52,-80.81,93.26,153.27,153.27,153.27,-131.73,93.26,-39.14,247,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-12.48,-12.2,
17:47:19,-137.23,116.53,-24.44,-148.28,-148.28,-148.28,-131.73,93.26,-39.14,241,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,31.67,31.94,
17:47:21,95.07,33.78,-105.96,-137.25,-137.25,-137.25,-131.73,93.26,-39.14,248,-8.7,-30.24,20.98,-0.21,-0.48,-0.48,31.62,-23.08,-22.81,
17:48:56,8.67,8.7,8.69,-3.45,-3.42,-3.45,3.9,3.86,3.91,235,-0.08,-0.08,-0.07,0.06,0.07,0.06,-0.01,0,-0.01,
17:49:01,8.55,8.55,8.48,-3.39,-3.36,-3.31,4.09,4.13,4.14,235,-0.08,-0.08,-0.09,0.05,0.05,0.04,-0.01,-0.01,-0.01,
17:49:03,8.7,8.67,8.67,-3.34,-3.34,-3.36,3.9,4,3.96,235,-0.1,-0.1,-0.11,0.03,0.03,0.03,-0.03,-0.03,-0.03,
17:49:05,8.65,8.52,8.64,-3.54,-3.57,-3.49,3.87,3.94,3.95,236,-0.09,-0.09,-0.09,0.01,0.02,0.01,-0.04,-0.05,-0.05,
17:49:07,8.81,8.76,8.72,-3.48,-3.39,-3.45,3.87,3.59,3.75,235,0.01,0,0.01,0.07,0.07,0.06,0.03,0.03,0.03,
17:49:09,8.51,8.55,8.57,-3.55,-3.55,-3.51,4.13,4.1,4.09,340,-0.08,-0.08,-0.07,-0.01,-0.02,-0.02,-0.03,-0.03,-0.03,
